body_length,subject_length,link_count,has_links,urgency_score,subject_urgency,caps_count,label
557,38,0,0,0,0,3,0
3429,12,0,0,1,0,2,0
360,9,0,0,0,0,0,0
180,19,0,0,0,0,1,0
370,18,0,0,1,0,0,0
565,10,0,0,0,0,1,0
1464,14,0,0,0,0,0,0
436,4,0,0,0,0,1,0
2147,24,0,0,0,0,1,0
489,60,0,0,1,0,4,0
1314,10,0,0,0,0,0,0
1212,18,0,0,0,0,0,0
150,9,0,0,0,0,0,0
88,15,0,0,0,0,0,0
73,24,0,0,0,0,1,0
501,26,0,0,1,0,2,0
3164,24,0,0,0,0,1,0
1178,24,0,0,1,0,1,0
458,68,1,1,1,0,4,0
2016,4,0,0,0,0,1,0
2060,24,0,0,0,0,1,0
596,4,0,0,0,0,1,0
1330,15,0,0,0,0,1,0
3273,24,0,0,0,0,1,0
99,24,0,0,0,0,1,0
1259,4,0,0,0,0,1,0
1504,24,0,0,0,0,1,0
2125,24,0,0,0,0,1,0
719,26,0,0,1,0,1,0
506,31,0,0,0,0,0,0
3291,24,0,0,1,0,3,0
307,33,0,0,0,0,0,0
708,4,0,0,0,0,1,0
1284,19,0,0,0,0,1,0
653,10,0,0,0,0,1,0
399,41,0,0,0,0,2,0
274,51,0,0,0,0,0,0
173,34,0,0,1,0,0,0
1962,19,0,0,1,0,1,0
126,13,0,0,0,0,0,0
558,57,0,0,0,0,6,0
222,16,0,0,0,0,0,0
8515,58,0,0,3,0,1,0
2228,46,0,0,1,0,1,0
2128,44,0,0,1,0,1,0
4097,24,0,0,3,0,1,0
110,17,0,0,1,0,1,0
4544,71,0,0,2,0,3,0
45,5,0,0,0,0,0,0
3417,27,0,0,2,0,2,0
404,23,0,0,0,0,0,0
1362,30,0,0,1,0,1,0
4812,27,0,0,1,0,0,0
1081,33,1,1,0,0,1,0
2700,34,9,1,0,0,1,0
625,14,0,0,0,0,0,0
2680,34,9,1,0,0,1,0
462,19,0,0,0,0,0,0
89,20,0,0,0,0,0,0
302,13,0,0,1,0,3,0
871,15,0,0,1,0,1,0
1079,32,1,1,0,0,1,0
1069,27,1,1,0,0,1,0
3296,22,0,0,2,0,2,0
1152,45,0,0,1,0,5,0
473,22,0,0,1,0,0,0
2704,34,9,1,0,0,1,0
2838,58,0,0,2,0,1,0
531,11,0,0,1,0,0,0
1224,16,0,0,1,0,1,0
2419,58,0,0,2,0,1,0
982,26,0,0,0,0,0,0
1163,18,0,0,1,0,1,0
2268,30,0,0,1,0,0,0
578,22,0,0,0,0,1,0
200,14,0,0,0,0,2,0
1997,8,0,0,0,0,0,0
126,25,0,0,0,0,1,0
3048,34,0,0,2,1,1,0
1287,48,0,0,1,0,0,0
939,21,0,0,0,0,0,0
475,36,0,0,0,0,1,0
73,30,0,0,0,0,1,0
465,33,0,0,0,0,1,0
1614,37,0,0,1,0,0,0
1350,52,0,0,1,0,5,0
624,20,0,0,0,0,1,0
349,24,0,0,0,0,0,0
190,11,0,0,0,0,1,0
159,19,0,0,1,0,1,0
341,72,0,0,0,0,6,0
2120,10,0,0,0,0,1,0
775,56,0,0,0,0,7,0
614,23,0,0,0,0,1,0
652,33,0,0,0,0,0,0
1427,11,0,0,1,0,1,0
81,10,0,0,0,0,0,0
1477,15,0,0,0,0,1,0
1532,11,0,0,0,0,1,0
591,17,0,0,1,0,0,0
5845,25,0,0,2,0,1,0
2996,58,0,0,2,0,1,0
982,21,0,0,2,0,0,0
1874,26,0,0,1,0,1,0
1318,45,0,0,0,1,1,0
3298,10,0,0,0,0,1,0
1013,48,0,0,1,0,0,0
1230,52,0,0,0,0,0,0
297,41,0,0,0,0,0,0
358,35,0,0,0,0,1,0
477,35,0,0,1,0,1,0
122,24,0,0,0,0,0,0
1097,29,0,0,1,0,1,0
235,20,0,0,0,0,0,0
216,17,0,0,0,0,1,0
374,4,0,0,0,0,1,0
576,34,1,1,1,0,1,0
893,26,0,0,1,0,1,0
597,27,0,0,0,0,1,0
821,6,0,0,1,0,0,0
302,4,0,0,0,0,1,0
184,14,0,0,0,0,1,0
1021,9,0,0,0,0,0,0
483,29,0,0,1,0,0,0
378,22,0,0,0,0,0,0
687,19,0,0,0,0,1,0
439,16,0,0,0,0,0,0
138,61,0,0,0,0,8,0
663,23,0,0,0,0,0,0
514,2,0,0,2,0,0,0
491,13,0,0,0,0,0,0
210,36,0,0,0,0,2,0
1892,50,0,0,1,0,1,0
295,38,0,0,0,0,1,0
1976,21,0,0,1,0,1,0
463,18,0,0,2,0,0,0
236,13,0,0,0,0,0,0
37,4,0,0,0,0,1,0
326,13,0,0,0,0,0,0
163,5,0,0,1,0,0,0
282,26,0,0,0,0,1,0
435,94,0,0,1,0,8,0
445,10,0,0,0,0,1,0
2028,56,0,0,0,0,3,0
4770,67,1,1,1,0,4,0
578,4,0,0,0,0,1,0
1792,12,0,0,0,0,0,0
143,11,0,0,1,0,0,0
141,4,0,0,0,0,1,0
1255,4,0,0,0,0,1,0
539,19,0,0,0,0,1,0
1497,38,0,0,0,0,1,0
336,45,0,0,0,0,7,0
2703,36,1,1,2,0,1,0
99,20,0,0,0,0,0,0
3355,16,0,0,1,0,1,0
180,8,0,0,0,0,1,0
1382,20,0,0,1,0,1,0
890,16,0,0,1,0,0,0
1087,44,0,0,0,0,4,0
1557,29,0,0,1,0,0,0
737,10,0,0,1,0,0,0
908,4,0,0,0,0,1,0
838,11,0,0,1,0,0,0
3280,44,1,1,1,0,1,0
951,36,0,0,1,0,1,0
429,57,0,0,0,0,4,0
835,33,0,0,0,0,0,0
338,33,0,0,1,0,0,0
289,27,0,0,0,0,0,0
1366,38,0,0,0,0,1,0
3623,692,0,0,1,0,80,0
390,31,0,0,0,0,2,0
671,14,0,0,1,0,0,0
589,18,0,0,0,0,1,0
1060,18,0,0,1,0,1,0
395,12,0,0,0,0,0,0
211,46,0,0,0,0,0,0
389,13,0,0,1,0,0,0
94,38,0,0,0,0,3,0
3351,24,0,0,1,0,1,0
455,4,0,0,0,0,1,0
785,18,0,0,0,0,1,0
355,28,0,0,0,0,0,0
758,50,0,0,1,0,1,0
2113,25,0,0,1,0,1,0
1153,26,0,0,0,0,1,0
238,22,0,0,0,0,0,0
637,26,0,0,0,0,1,0
1479,4,0,0,1,0,1,0
13,10,0,0,0,0,0,0
4914,21,0,0,2,0,1,0
579,26,0,0,0,0,1,0
2913,206,0,0,1,0,23,0
795,42,0,0,0,0,1,0
496,4,0,0,0,0,1,0
2718,25,0,0,1,0,1,0
3907,70,0,0,3,0,8,0
1481,26,0,0,0,0,1,0
102,26,0,0,0,0,1,0
847,20,0,0,1,0,0,0
1837,24,0,0,0,0,1,0
184,17,0,0,0,0,1,0
3248,32,0,0,1,0,1,0
105,32,0,0,0,0,1,0
652,4,0,0,0,0,1,0
172,14,0,0,0,0,0,0
67,24,0,0,0,0,1,0
96,24,0,0,0,0,0,0
525,55,0,0,0,0,3,0
1260,32,0,0,2,0,1,0
193,12,0,0,1,0,0,0
83,15,0,0,0,0,0,0
3432,14,0,0,1,0,1,0
3392,23,0,0,2,0,2,0
294,36,0,0,2,0,1,0
900,18,0,0,2,0,0,0
144,21,0,0,1,0,1,0
618,55,0,0,1,0,3,0
2134,39,0,0,1,0,1,0
1050,36,0,0,0,0,2,0
470,11,0,0,1,0,0,0
1884,26,0,0,2,0,2,0
482,13,0,0,1,0,0,0
170,37,0,0,0,0,6,0
826,34,1,1,0,0,1,1
865,26,0,0,0,0,1,1
261,24,0,0,1,0,0,1
239,12,0,0,0,0,1,1
192,15,1,1,1,0,0,1
142,40,1,1,1,0,7,1
291,27,0,0,0,0,0,1
977,37,0,0,1,0,0,1
4121,35,0,0,3,0,4,1
412,40,0,0,0,0,2,1
847,83,0,0,0,0,6,1
974,24,1,1,0,0,0,1
1034,38,1,1,0,0,12,1
6548,49,0,0,1,0,0,1
650,8,0,0,0,0,0,1
376,18,0,0,0,0,1,1
7806,52,0,0,2,0,0,1
231,16,1,1,0,0,1,1
9029,23,0,0,1,0,0,1
280,24,0,0,1,0,0,1
8345,37,0,0,1,0,3,1
3894,76,0,0,0,0,28,1
4218,36,0,0,1,0,1,1
642,32,2,1,0,0,2,1
988,26,0,0,0,0,0,1
3119,19,2,1,3,0,1,1
2799,16,0,0,2,0,0,1
32,12,0,0,0,0,2,1
317,37,1,1,0,0,1,1
385,32,0,0,0,0,1,1
583,29,3,1,0,0,3,1
356,52,0,0,0,0,1,1
506,17,4,1,1,0,1,1
805,4,0,0,1,0,1,1
553,59,0,0,0,0,0,1
2140,29,1,1,0,0,3,1
7414,45,0,0,2,0,0,1
4092,39,0,0,0,0,2,1
199,15,0,0,0,0,0,1
212,30,0,0,0,0,4,1
464,22,2,1,1,0,0,1
656,27,1,1,1,1,0,1
3131,23,0,0,2,1,0,1
7565,30,0,0,1,0,0,1
7660,29,0,0,1,0,0,1
521,38,2,1,0,0,1,1
640,21,0,0,0,0,0,1
972,11,1,1,0,0,0,1
633,22,0,0,0,0,0,1
37,43,0,0,0,0,6,1
1394,14,0,0,1,0,0,1
2475,38,0,0,0,0,4,1
193,65,1,1,0,0,11,1
268,27,0,0,1,0,0,1
2598,6,1,1,1,0,0,1
204,44,0,0,1,0,4,1
367,31,2,1,0,0,0,1
2405,15,2,1,1,1,0,1
8347,25,0,0,1,0,0,1
327,49,0,0,0,0,3,1
1317,104,1,1,0,0,30,1
430,8,0,0,0,0,0,1
4083,37,0,0,0,0,0,1
797,44,2,1,0,0,2,1
763,30,2,1,2,0,1,1
631,48,0,0,1,0,1,1
902,21,0,0,1,0,0,1
959,51,0,0,1,1,1,1
963,45,0,0,1,0,3,1
450,42,1,1,0,0,3,1
315,58,0,0,0,0,4,1
615,69,2,1,1,0,1,1
473,15,2,1,0,0,1,1
25,30,0,0,0,0,0,1
920,34,0,0,1,0,0,1
269,64,0,0,0,0,2,1
168,20,0,0,0,0,0,1
2335,20,0,0,1,0,0,1
2775,44,3,1,1,0,13,1
777,52,2,1,0,0,1,1
411,34,0,0,1,0,3,1
6052,38,0,0,1,0,0,1
6163,21,0,0,2,0,0,1
735,20,2,1,0,0,0,1
239,25,0,0,0,0,1,1
47,20,0,0,0,0,3,1
3189,25,0,0,2,0,0,1
367,4,0,0,0,0,1,1
248,23,0,0,1,0,0,1
419,6,0,0,0,0,0,1
14079,47,0,0,2,0,0,1
818,33,1,1,0,0,0,1
699,34,0,0,1,0,1,1
184,3,0,0,0,0,0,1
214,22,1,1,0,0,3,1
210,30,0,0,0,0,4,1
1062,5,1,1,0,0,0,1
274,25,0,0,1,0,0,1
279,29,0,0,1,0,0,1
414,44,1,1,0,0,5,1
992,15,1,1,0,0,0,1
249,34,0,0,1,0,0,1
128,35,0,0,0,0,1,1
845,69,2,1,0,0,1,1
637,0,0,0,0,0,0,1
268,71,0,0,1,0,5,1
416,15,0,0,0,0,0,1
241,44,0,0,0,0,3,1
432,50,0,0,0,0,7,1
947,24,0,0,1,0,2,1
218,33,0,0,0,0,4,1
490,36,1,1,0,0,1,1
266,32,0,0,1,0,0,1
4069,40,0,0,2,0,0,1
491,46,1,1,1,0,3,1
249,37,0,0,1,0,1,1
280,42,0,0,0,0,2,1
410,43,0,0,0,0,1,1
638,32,2,1,0,0,2,1
6168,26,0,0,2,0,0,1
801,28,2,1,0,0,0,1
1918,46,0,0,3,0,4,1
1022,25,0,0,1,0,0,1
283,30,0,0,0,0,4,1
569,16,0,0,0,0,1,1
234,41,0,0,1,0,1,1
299,48,0,0,0,0,3,1
289,28,0,0,1,0,1,1
415,38,1,1,0,0,5,1
501,17,3,1,1,0,1,1
838,36,0,0,0,0,1,1
239,29,0,0,0,0,1,1
578,16,0,0,0,0,1,1
409,25,0,0,1,0,1,1
223,38,0,0,1,0,1,1
27,11,0,0,0,0,4,1
7470,42,0,0,1,0,1,1
156,42,0,0,0,0,8,1
841,52,0,0,1,0,1,1
2175,28,0,0,1,0,6,1
6054,47,0,0,1,0,0,1
647,26,3,1,2,0,2,1
70,61,0,0,0,0,5,1
1033,67,1,1,0,0,7,1
285,34,2,1,1,0,0,1
1328,33,0,0,1,0,1,1
717,10,0,0,0,0,0,1
665,37,0,0,0,0,1,1
411,44,1,1,0,0,5,1
4021,16,0,0,2,0,0,1
381,52,0,0,0,0,4,1
2314,12,1,1,0,0,0,1
3385,32,1,1,2,0,3,1
195,30,1,1,0,0,1,1
296,35,1,1,0,0,1,1
4090,26,0,0,0,0,0,1
137,9,0,0,1,0,0,1
246,31,0,0,1,0,0,1
2247,21,0,0,2,0,0,1
558,13,1,1,0,0,0,1
242,33,0,0,1,0,1,1
7573,27,0,0,1,0,1,1
156,21,0,0,0,0,0,1
11661,34,86,1,1,0,0,1
3179,12,2,1,2,0,0,1
402,40,2,1,2,0,7,1
695,38,0,0,0,0,5,1
413,44,1,1,0,0,5,1
7561,32,0,0,1,0,0,1
766,14,0,0,0,0,0,1
8356,21,0,0,1,0,0,1
964,31,1,1,1,1,1,1
355,23,2,1,0,0,3,1
227,35,0,0,1,0,1,1
582,29,0,0,0,0,1,1
8356,43,0,0,1,0,1,1
477,39,2,1,1,0,1,1
644,32,2,1,0,0,2,1
974,8,0,0,0,0,0,1
8321,26,0,0,1,0,0,1
120,32,0,0,0,0,3,1
7576,21,0,0,1,0,3,1
1255,71,0,0,1,0,2,1
852,29,0,0,1,0,0,1
4148,34,0,0,0,0,0,1
9,15,0,0,0,0,0,1
2278,5,0,0,1,0,0,1
708,37,1,1,0,0,1,1
785,86,0,0,0,0,6,1
232,110,0,0,0,0,5,1
400,25,0,0,0,0,0,1
223,28,0,0,0,0,1,1
338,42,0,0,0,0,1,1
414,50,1,1,0,0,5,1
245,29,0,0,1,0,0,1
394,27,3,1,1,0,3,1
413,26,2,1,1,0,1,1
2008,17,2,1,1,1,0,1
1073,23,1,1,0,0,0,1
640,37,2,1,0,0,2,1
1067,19,3,1,0,0,0,1
735,24,1,1,0,0,1,1
261,31,0,0,1,0,0,1
227,42,0,0,0,0,2,1
292,10,2,1,1,0,1,1
190,19,1,1,1,0,0,1
2986,14,0,0,2,0,0,1
342,32,0,0,0,0,1,1
298,5,0,0,1,0,0,1
205,55,0,0,0,0,2,1
247,32,0,0,1,0,1,1
237,33,0,0,1,0,1,1
433,24,2,1,0,0,0,1
4080,42,0,0,0,0,2,1
665,16,0,0,1,0,0,1
8322,38,0,0,1,0,3,1
291,54,0,0,0,0,3,1
1075,19,3,1,0,0,0,1
5855,14,0,0,1,0,0,1
481,36,0,0,0,0,0,1
926,38,0,0,1,0,0,1
187,4,0,0,0,0,1,1
630,63,2,1,0,0,4,1
543,36,0,0,1,0,2,1
833,109,0,0,0,0,8,1
6038,21,0,0,1,0,0,1
2376,42,0,0,1,0,0,1
105,49,0,0,1,0,7,1
736,4,0,0,0,0,0,1
633,44,1,1,0,0,4,1
2100,15,1,1,1,0,0,1
412,4,0,0,0,0,1,1
511,33,0,0,0,0,0,1
389,2,1,1,0,0,0,1
250,29,0,0,1,0,0,1
261,43,1,1,0,0,2,1
318,29,0,0,0,0,0,1
752,41,1,1,1,0,4,1
370,13,2,1,0,0,0,1
1098,23,0,0,2,0,3,1
147,46,0,0,0,0,0,1
3308,41,0,0,2,0,0,1
499,56,3,1,1,0,12,1
2449,53,0,0,2,0,2,1
233,50,0,0,0,0,2,1
293,27,0,0,0,0,0,1
714,18,2,1,2,0,1,1
318,102,0,0,1,0,13,1
67,15,1,1,0,0,0,1
7120,26,0,0,2,0,0,1
211,29,0,0,0,0,1,1
263,38,0,0,0,0,3,1
2506,20,1,1,1,0,0,1
317,22,0,0,0,0,0,1
563,30,0,0,0,0,0,1
365,0,1,1,0,0,0,1
365,24,1,1,0,0,6,1
331,36,2,1,0,0,2,1
625,31,0,0,1,0,0,1
550,43,2,1,1,0,1,1
820,110,0,0,0,0,17,1
2080,24,0,0,3,0,0,1
177,30,0,0,0,0,0,1
189,41,0,0,0,0,8,1
8342,22,0,0,1,0,0,1
2501,21,2,1,0,0,3,1
292,20,1,1,0,0,0,1
1516,16,0,0,1,0,0,1
552,65,0,0,0,0,3,1
343,26,2,1,0,0,0,1
240,40,0,0,2,0,1,1
376,29,0,0,0,0,0,1
278,36,1,1,0,0,2,1
1092,25,0,0,2,0,3,1
1070,25,0,0,2,0,3,1
1069,84,0,0,1,0,6,1
414,68,0,0,2,0,10,1
300,50,0,0,0,0,3,1
358,21,0,0,0,0,1,1
204,49,0,0,0,1,2,1
624,40,1,1,0,0,0,1
630,30,2,1,0,0,5,1
333,42,0,0,1,1,8,1
431,51,0,0,0,0,7,1
292,42,0,0,0,0,8,1
867,46,1,1,0,1,3,1
58,2,0,0,0,0,0,1
2509,11,1,1,1,0,1,1
268,28,0,0,0,0,0,1
175,49,0,0,0,0,3,1
5021,39,0,0,1,1,2,1
501,64,3,1,0,0,5,1
443,4,1,1,0,0,1,1
3892,33,0,0,1,0,1,1
738,56,1,1,0,0,4,1
1514,13,0,0,0,0,1,1
243,44,0,0,1,0,9,1
1376,38,0,0,1,0,1,1
6009,42,0,0,2,0,2,1
245,4,0,0,0,0,1,1
1648,87,0,0,1,0,12,1
464,120,0,0,2,0,16,1
674,45,1,1,3,0,1,1
6021,40,0,0,1,0,2,1
315,29,0,0,0,0,0,1
259,85,0,0,0,0,0,1
1484,67,0,0,0,0,12,1
261,18,0,0,1,0,1,1
460,5,1,1,0,0,1,1
890,33,1,1,0,0,3,1
1494,32,0,0,1,0,0,1
1799,63,0,0,1,0,1,1
7106,43,0,0,2,0,1,1
164,36,0,0,0,0,4,1
277,16,1,1,2,0,0,1
266,15,0,0,1,0,0,1
241,46,0,0,0,0,10,1
302,30,0,0,1,0,1,1
200,42,0,0,1,0,8,1
271,31,0,0,1,0,1,1
3076,74,0,0,1,0,19,1
221,82,0,0,0,0,11,1
3387,56,1,1,2,0,3,1
299,41,0,0,0,0,8,1
691,97,0,0,0,0,8,1
202,42,0,0,1,0,8,1
242,15,0,0,1,0,0,1
2059,24,0,0,3,0,1,1
2265,37,0,0,0,0,2,1
526,7,1,1,2,0,0,1
807,24,0,0,0,0,1,1
536,39,2,1,1,0,0,1
918,40,0,0,1,0,0,1
50,6,1,1,0,0,0,1
3357,50,0,0,1,0,0,1
218,25,0,0,1,0,0,1
228,47,0,0,0,0,4,1
1563,73,0,0,1,0,1,1
13650,64,0,0,2,0,9,1
630,29,2,1,0,0,5,1
301,48,0,0,0,0,1,1
295,38,0,0,0,0,2,1
216,35,0,0,0,0,0,1
1060,19,3,1,0,0,0,1
672,29,0,0,1,0,4,1
312,48,0,0,0,0,3,1
979,43,0,0,1,0,1,1
929,39,0,0,1,0,3,1
360,37,0,0,2,0,3,1
6835,22,0,0,1,0,0,1
532,55,0,0,1,0,3,1
831,29,1,1,0,0,0,1
447,52,0,0,0,0,6,1
855,42,1,1,1,0,0,1
277,61,0,0,0,0,4,1
23,19,0,0,0,0,0,1
653,32,2,1,0,0,2,1
3505,20,1,1,2,0,0,1
409,16,0,0,0,0,2,1
509,30,0,0,0,0,1,1
672,14,0,0,0,0,0,1
480,64,0,0,1,0,1,1
411,55,1,1,0,0,3,1
559,31,0,0,0,0,0,1
269,23,0,0,0,0,0,1
1807,23,0,0,0,0,0,1
506,23,0,0,0,0,0,1
195,40,0,0,1,0,0,1
1293,36,0,0,0,0,5,1
1497,53,0,0,0,0,4,1
587,80,0,0,1,1,10,1
8352,23,0,0,1,0,0,1
311,18,1,1,1,0,0,1
289,27,1,1,1,0,0,1
6022,34,0,0,1,0,1,1
225,25,0,0,0,0,1,1
578,95,0,0,2,0,10,1
8143,41,0,0,2,0,1,1
1337,12,0,0,0,0,0,1
905,39,0,0,1,0,3,1
954,108,0,0,0,0,6,1
224,29,0,0,0,0,1,1
1537,17,0,0,0,0,0,1
559,100,0,0,2,0,13,1
703,23,2,1,0,0,0,1
626,56,2,1,0,0,3,1
552,119,0,0,2,0,16,1
327,22,0,0,0,0,0,1
2211,42,1,1,2,0,12,1
3672,62,0,0,1,0,4,1
784,64,0,0,0,0,0,1
173,10,0,0,1,0,0,1
263,47,0,0,0,0,2,1
311,33,0,0,0,0,0,1
6829,29,0,0,1,0,0,1
1940,2,2,1,1,0,0,1
2316,16,0,0,1,0,0,1
301,27,0,0,0,0,0,1
173,42,0,0,0,0,9,1
318,0,0,0,0,0,0,1
625,46,0,0,0,0,4,1
398,6,0,0,0,0,0,1
1638,47,1,1,0,0,4,1
372,115,0,0,1,0,16,1
258,54,0,0,0,0,5,1
7269,31,0,0,1,0,1,1
304,60,0,0,0,0,1,1
6565,14,0,0,1,0,0,1
6012,21,0,0,2,0,0,1
1238,27,0,0,1,1,4,1
60,15,1,1,0,0,0,1
180,20,0,0,1,0,0,1
433,33,2,1,0,0,0,1
436,34,2,1,0,0,7,1
82,11,0,0,0,0,4,1
1685,38,0,0,0,0,6,1
302,29,0,0,0,0,0,1
304,60,0,0,0,0,7,1
118,46,0,0,0,0,4,1
633,32,2,1,0,0,2,1
1158,48,0,0,0,0,8,1
520,49,0,0,1,0,3,1
28,20,1,1,0,0,1,1
536,39,2,1,1,0,0,1
657,14,0,0,0,0,2,1
3897,20,0,0,2,0,0,1
347,29,0,0,0,0,0,1
431,37,0,0,0,0,1,1
326,41,0,0,1,1,8,1
7129,20,0,0,2,0,0,1
127,41,1,1,0,0,1,1
978,8,0,0,0,0,0,1
263,15,0,0,0,0,0,1
5675,27,0,0,0,0,1,1
1404,14,0,0,1,0,1,1
5860,34,0,0,1,0,1,1
632,39,2,1,0,0,3,1
345,22,1,1,1,0,1,1
963,28,0,0,2,0,0,1
786,36,1,1,1,0,1,1
629,83,0,0,0,0,6,1
429,6,1,1,0,0,1,1
1950,21,1,1,1,0,0,1
941,60,0,0,1,0,2,1
319,28,0,0,0,0,0,1
243,36,0,0,0,0,0,1
701,23,2,1,0,0,0,1
705,41,2,1,1,0,1,1
1524,48,1,1,0,0,4,1
839,35,0,0,1,0,1,1
1088,23,0,0,2,0,3,1
347,36,0,0,0,0,0,1
2262,12,0,0,0,0,0,1
245,42,0,0,0,0,9,1
247,42,0,0,0,0,8,1
491,22,0,0,0,0,0,1
5977,25,0,0,1,0,0,1
2098,71,2,1,2,0,10,1
647,32,2,1,0,0,2,1
1089,77,0,0,0,0,2,1
1226,21,0,0,0,0,1,1
299,27,0,0,1,0,0,1
236,32,0,0,1,0,1,1
3081,22,1,1,1,0,1,1
1607,39,1,1,1,0,0,1
5,19,0,0,0,0,0,1
338,15,1,1,0,0,0,1
403,4,0,0,0,0,0,1
8302,27,0,0,0,0,3,1
591,56,2,1,0,0,5,1
850,41,0,0,2,0,5,1
466,23,0,0,2,0,0,1
1343,34,0,0,0,0,1,1
859,49,1,1,0,0,1,1
837,97,0,0,0,0,11,1
556,27,0,0,0,0,1,1
181,31,0,0,0,0,3,1
238,52,2,1,0,0,4,1
1595,27,0,0,0,0,2,1
3818,72,0,0,1,0,5,1
657,47,1,1,3,0,0,1
354,21,0,0,0,0,0,1
2034,78,0,0,2,0,4,1
373,45,0,0,0,0,11,1
2209,34,1,1,0,0,3,1
3131,28,1,1,1,1,3,1
450,16,1,1,0,0,0,1
1607,21,1,1,2,0,3,1
805,50,0,0,1,0,5,1
3233,7,0,0,2,0,0,1
3278,43,0,0,1,0,0,1
500,30,0,0,0,0,0,1
682,49,0,0,0,0,0,1
344,28,0,0,0,0,0,1
2009,17,0,0,1,0,0,1
851,2,0,0,0,0,0,1
568,19,0,0,0,0,1,1
460,58,0,0,0,0,6,1
961,30,0,0,0,0,3,1
332,23,0,0,0,0,0,1
329,22,0,0,0,0,0,1
362,56,0,0,0,0,6,1
216,23,0,0,0,0,0,1
3604,10,1,1,0,0,1,1
2071,39,0,0,1,0,1,1
1701,19,2,1,2,0,0,1
2206,21,0,0,0,0,0,1
629,32,2,1,0,0,2,1
245,40,0,0,0,0,1,1
1105,25,0,0,2,0,3,1
378,51,0,0,0,0,0,1
294,31,0,0,0,0,0,1
2360,23,0,0,2,0,0,1
359,70,0,0,0,0,2,1
28,14,1,1,0,0,1,1
164,42,0,0,0,0,8,1
284,30,0,0,0,0,0,1
292,41,2,1,0,0,1,1
391,51,0,0,0,0,5,1
418,42,0,0,0,0,8,1
331,58,0,0,0,0,1,1
550,65,1,1,0,0,0,1
773,51,1,1,0,0,4,1
254,29,0,0,0,0,0,1
180,11,0,0,1,0,0,1
1057,69,0,0,2,0,11,1
1410,90,0,0,0,0,2,1
2291,46,0,0,2,0,3,1
262,22,0,0,0,0,0,1
320,22,0,0,0,0,3,1
252,41,0,0,0,0,8,1
372,33,0,0,0,0,2,1
912,280,2,1,0,0,3,1
451,38,0,0,0,0,1,1
451,41,0,0,1,0,8,1
811,28,0,0,1,0,4,1
61,73,0,0,0,0,14,1
43,26,1,1,0,0,1,1
227,0,0,0,0,0,0,1
1366,17,0,0,0,0,0,1
584,44,0,0,2,1,2,1
226,41,0,0,1,0,1,1
465,15,0,0,0,0,0,1
158,42,0,0,0,0,8,1
405,19,1,1,0,0,0,1
202,42,0,0,1,0,8,1
2521,15,1,1,3,0,0,1
28,21,1,1,0,0,1,1
179,78,0,0,0,0,9,1
287,35,0,0,0,0,7,1
383,44,0,0,0,0,11,1
629,59,0,0,1,0,4,1
512,28,0,0,2,0,3,1
372,81,1,1,1,0,4,1
1377,112,0,0,1,0,0,1
247,19,0,0,1,0,1,1
263,34,0,0,0,0,0,1
920,39,0,0,1,0,0,1
408,25,1,1,0,0,2,1
378,42,0,0,1,0,8,1
2965,29,0,0,1,0,1,1
327,12,0,0,0,0,0,1
130,30,1,1,0,0,3,1
320,17,1,1,0,0,0,1
335,58,0,0,0,0,1,1
1122,24,0,0,0,0,0,1
272,26,0,0,0,0,0,1
1267,29,1,1,1,0,0,1
1209,26,0,0,1,0,1,1
312,24,0,0,0,0,2,1
1548,17,0,0,0,0,0,1
1048,64,0,0,2,0,11,1
492,38,0,0,0,0,2,1
808,4,2,1,0,0,0,1
314,35,0,0,0,0,0,1
1657,22,0,0,1,0,2,1
1941,5,1,1,1,0,0,1
305,40,1,1,0,0,2,1
639,32,2,1,0,0,2,1
280,26,0,0,0,0,0,1
529,70,1,1,0,0,7,1
321,28,0,0,0,0,0,1
312,91,1,1,0,0,9,1
1029,56,0,0,1,0,3,1
402,8,0,0,0,0,0,1
36,35,0,0,0,0,5,1
589,19,0,0,0,0,0,1
3380,12,3,1,2,0,0,1
597,41,2,1,0,0,0,1
344,41,0,0,0,0,3,1
71,8,0,0,0,0,3,1
315,23,0,0,0,0,0,1
222,16,0,0,0,0,0,1
498,22,0,0,2,0,0,1
196,42,0,0,0,0,9,1
48,22,0,0,0,0,0,1
762,31,0,0,1,0,5,1
509,88,0,0,2,0,19,1
66,8,0,0,0,0,3,1
2658,41,1,1,1,0,11,1
1172,29,0,0,1,0,2,1
362,56,0,0,1,0,1,1
499,39,0,0,0,1,1,1
3420,5,1,1,2,0,0,1
317,93,0,0,0,1,13,1
534,11,1,1,0,0,0,1
258,42,0,0,0,0,8,1
1277,55,0,0,2,0,8,1
354,32,3,1,1,0,6,1
229,33,0,0,1,0,2,1
175,42,0,0,0,0,8,1
438,32,0,0,0,0,1,1
2663,66,0,0,1,0,0,1
344,42,0,0,0,0,8,1
375,10,1,1,0,0,1,1
805,16,0,0,0,0,0,1
324,28,0,0,0,0,0,1
289,28,0,0,0,0,0,1
436,55,0,0,0,0,6,1
318,31,0,0,0,0,0,1
742,67,0,0,0,0,4,1
9,29,0,0,0,0,1,1
289,11,0,0,0,0,0,1
1528,16,0,0,2,0,3,1
587,23,2,1,0,0,2,1
639,32,2,1,0,0,2,1
309,29,0,0,0,0,0,1
315,21,0,0,0,0,1,1
2310,47,1,1,2,0,3,1
409,43,0,0,1,0,9,1
232,0,0,0,1,0,0,1
